Cyber Skills - Texting Too Much,https://slp.everydayspeech.com/video/cyber-skills-texting-too-much,,"SOCIAL SKILLS IN ACTION (SSIA) - This video models how to use your Cyber Skills to learn how to communicate online. Our Cyber Skills for texting teach us to think about the best time and place for texting, plan out what to say before you say it, and share the conversation with others. In this video Connor texts Liz too many times in a row and gets angry when she doesn't text him back. He learns to share the conversation and not send too many messages.",Cyber Skills
Greeting a Peer,https://slp.everydayspeech.com/video/greeting-a-peer,,"When we greet someone we know, we face our bodies towards them. We look at them with our eyes. We smile at them and we say “Hi”.",
Making Connected Comments,https://slp.everydayspeech.com/video/making-connected-comments,2m 31s,"SOCIAL SKILLS IN ACTION (SSIA) - Chris and Alessandra are talking about Chris's soccer game when Alessandra starts talking about her favorite type of pizza. Chris is confused because what Alessandra said didn't connect back to what he said. Alessandra learns that comments should fit together, like puzzle pieces. When she tries again, she makes a comment back that relates to Chris's soccer game and they have a successful conversation!",Making Connected Comments
How am I Feeling?,https://slp.everydayspeech.com/video/how-am-i-feeling,,"TEACHER SCRIPT: Today we’re talking about understanding our feelings and knowing when our feelings change. Before watching, ask your group, “How can you tell you’re getting angry or sad? What are your clues?”",Identifying Feelings
Covering When You Sneeze,https://slp.everydayspeech.com/video/covering-when-you-sneeze,3m 18s,"SOCIAL SKILLS IN ACTION (SSIA) - When Madison has to sneeze, she uses her hands, then goes back to using the iPad. Jack wanted to use the iPad but now doesn't feel like it. When she tries again, she uses her elbow to cover to nose and mouth and then washes her hands. See how Jack's reaction is different!",Understanding Hygiene
Using Social Media,https://slp.everydayspeech.com/video/using-social-media,3m 6s,"SOCIAL SKILLS IN ACTION (SSIA) - Liz learns some rules for social media. 1. Stay safe - don't let anyone follow you that you don't know 2. You have to use your social skills online just like in person. Before you post, think: ""Should I think this or say it?"" 3. Be careful what you post! You can't always take things down. Things on the internet are there forever!",Cyber Skills
Taking Without Asking,https://slp.everydayspeech.com/video/taking-without-asking,2m 50s,"SOCIAL SKILLS IN ACTION (SSIA) - Jack and Connor are working on a puzzle when Jack starts taking all of Connor's pieces. Even though Jack knows where it goes, he shouldn't just take the pieces from Connor, he should ask first.",Playing with Others
Matching Body Language to Your Message,https://slp.everydayspeech.com/video/matching-body-language-to-your-message,2m 31s,"SOCIAL SKILLS IN ACTION (SSIA) - Mike is having a bad day. When he tells Jeff and Sarah about it, Sarah says she's sorry but her face and body seem like she doesn't really care. Sarah learns that you tell people messages with your words AND your body. When she tries again, she matches her face and body to her words and Mike has different thoughts about her.",Understanding Body Language
Keeping a Calm Body,https://slp.everydayspeech.com/video/keeping-a-calm-body-3,,"SOCIAL SKILLS IN ACTION (SSIA) - We keep a calm body by increasing our awareness of what our hands, feet, mouth, and body are doing. We keep materials safe and give people space. This makes the people around us feel safe and happy.",Staying Calm
Thinking About Your Thinking,https://slp.everydayspeech.com/video/thinking-about-your-thinking,,"In this video, students will learn about metacognition or the power of thinking about your thinking. This will help them to work towards goals and build self-esteem.",Building Confidence
Being a Good Sport at Recess,https://slp.everydayspeech.com/video/being-a-good-sport-at-recess,,Students will learn what it means to be a good sport at recess and why it is so important.,Being a Good Sport
Staying Calm to Solve a Problem,https://slp.everydayspeech.com/video/staying-calm-to-solve-a-problem,2m 45s,"SOCIAL SKILLS IN ACTION (SSIA) - Chris wants to play frisbee. When he gets back from getting the frisbee, the group decides they want to play tag instead. Chris yells at his friends and says they HAVE to play frisbee. Now his friends don't want to play anything with him. Chris learns to stay calm so he doesn't turn small problems into bigger ones....",Solving a Problem
Change in Your Schedule - Younger,https://slp.everydayspeech.com/video/change-in-your-schedule-younger,,"When changes arise, we can Switch the Tracks of our thinking by pressing pause on rash decisions or actions, calming down, asking questions to understand what will happen so we can picture the new outcome, and thinking of one positive thing about the new plan. ",Switching Tracks
Saying Too Much,https://slp.everydayspeech.com/video/saying-too-much,2m 6s,"SOCIAL SKILLS IN ACTION (SSIA) - Andrew and Devin meet in the hallway for a quick conversation, but Andrew has a lot to say! Devin really needs to get to class but can’t seem to end the conversation with Andrew. Andrew needs to learn when it’s appropriate to have a longer conversation and when it’s best to keep the conversation short.",Conversation Measuring Cup
How Am I Doing at Work?,https://slp.everydayspeech.com/video/how-am-i-doing-at-work,,"In this video, students will learn about the importance of taking time to turn inwards and reflect on how they are doing at their job and how they are feeling about their role. This is an important skill to ensure that a job is the right fit and can help to avoid burnout. ",Professional Skills
Working in Groups,https://slp.everydayspeech.com/video/working-in-groups-4,,,Working with a Group
Tuning In EE,https://slp.everydayspeech.com/video/tuning-in-ee,,"TEACHER SCRIPT: Today we’re talking about tuning in to ourselves so we get what we need to stay happy. Before watching, ask your group how they know when they’re hungry, thirsty, or tired. How could they tell that someone else is hungry, thirsty, or tired?",Tuning In
How to Sneeze or Cough,https://slp.everydayspeech.com/video/how-to-sneeze-or-cough,3m 38s,"VIDEO MODELING - When we sneeze or cough, it's important that stay clean and don't spread germs to those around us.",Understanding Hygiene
Using Indirect Language to Get What You Want,https://slp.everydayspeech.com/video/using-indirect-language-to-get-what-you-want,,"People are more likely to do what you ask if you say it gently, or indirectly. We do this by asking questions, make polite comments first, and adding words to our requests like ""could or possibly.""  ",Direct & Indirect Language
Being Proud of Who I am,https://slp.everydayspeech.com/video/being-proud-of-who-i-am,,Being proud of who we are means we accept ourselves. We love ourselves as we are. We also celebrate and respect others for who they are regardless of differences in abilities.,
Playground Conflict Resolution,https://slp.everydayspeech.com/video/playground-conflict-resolution,2m 58s,"SOCIAL SKILLS IN ACTION (SSIA) - Chris and Andrew want to play basketball, but Julie and Christine are in the way of the hoop. It's Julie's and Christine's favorite spot to sit, but Chris and Andrew can't play if they are there. Andrew thinks Christine and Julie can sit anywhere else. Christine learns how to work together and compromise so everyone ends up happy.",Being a Good Sport
